user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at
user_09567,sarah99@example.net,Tony,Perez,,Male,USA,Maryland,Rodriguezside,Standard,2025-07-26,False,10.76,Smart TV,2.0,2022-11-17 01:49:51.731668
user_09568,julie10@example.net,Kenneth,Carey,25.0,Male,USA,New Jersey,Port Matthewstad,Premium,2023-08-25,True,21.89,Desktop,6.0,2025-06-18 10:27:43.425416
user_09569,erin98@example.org,James,Lane,17.0,Female,USA,Texas,Andrewmouth,Premium,2024-03-12,True,13.92,Mobile,5.0,2025-07-05 18:27:11.108243
user_09570,jeremysmith@example.com,Steven,Fitzgerald,45.0,,USA,Michigan,Ramirezport,Standard,2023-02-19,True,,Smart TV,3.0,2024-04-21 21:32:56.192155
user_09571,ithompson@example.net,Amy,Martinez,19.0,Female,USA,Indiana,Soniachester,Standard,2023-03-18,True,10.13,Tablet,2.0,2025-07-21 23:21:10.640431
user_09572,hbrock@example.com,Eduardo,Figueroa,28.0,Female,Canada,British Columbia,West Williamland,Basic,2024-09-09,False,,Desktop,5.0,2024-07-23 15:06:33.571649
user_09573,mollyfuller@example.com,Eric,Riley,38.0,Prefer not to say,USA,New Jersey,West Melissa,Premium+,2023-08-27,True,,Desktop,1.0,2025-06-13 18:57:10.268232
user_09574,brianna99@example.net,Carlos,Wright,45.0,Female,USA,Indiana,Melissatown,Premium,2025-07-23,True,20.0,Mobile,4.0,2023-08-10 21:02:57.693923
user_09575,austin69@example.com,Francisco,Sanchez,41.0,Female,Canada,British Columbia,Kimberlybury,Basic,2024-02-26,True,22.4,Smart TV,3.0,2023-03-19 15:20:02.770825
user_09576,sarah62@example.com,Adam,Blevins,24.0,Female,USA,Georgia,Port Nicoleside,Basic,2024-03-08,True,2.53,Laptop,4.0,2023-09-11 03:58:39.416337
user_09577,martinperez@example.org,Brittany,Butler,46.0,Male,Canada,Newfoundland and Labrador,North Amy,Standard,2025-02-24,True,,Desktop,,2022-11-21 09:23:13.286895
user_09578,stephaniecohen@example.net,Jason,Vega,10.0,Male,USA,Florida,West Bryanville,Standard,2025-01-30,True,20.09,Gaming Console,3.0,2025-06-12 08:27:18.705389
user_09579,ebeasley@example.org,Jason,Lloyd,22.0,Female,USA,North Carolina,West Tara,Standard,2024-11-03,True,12.12,Tablet,4.0,2023-05-03 23:30:00.669234
user_09580,albert87@example.net,Isaiah,Gallegos,,Female,Canada,Nova Scotia,New Jessicashire,Basic,2023-11-16,True,16.96,Mobile,4.0,2023-12-26 04:45:53.832168
user_09581,amedina@example.net,Brett,Cochran,49.0,Other,USA,Missouri,Baileyville,Standard,2024-10-07,True,18.25,Tablet,4.0,2022-10-23 23:38:11.885036
user_09582,dlloyd@example.org,Christine,Wheeler,49.0,Female,USA,Illinois,South Alexis,Basic,2022-12-22,True,15.36,Mobile,2.0,2024-01-13 21:45:57.639277
user_09583,aliciabaker@example.net,Kristina,Torres,,Female,USA,Maryland,Rebeccaton,Premium,2023-12-10,True,,Laptop,4.0,2024-09-13 03:31:30.682021
user_09584,katherinecarlson@example.org,Louis,Adams,42.0,Female,USA,Indiana,Gonzalezchester,Standard,2022-09-29,True,,Mobile,2.0,2024-09-01 21:15:00.961237
user_09585,pjenkins@example.net,Joseph,Becker,17.0,Female,USA,Michigan,Donnafurt,Premium,2023-07-03,True,855.74,Desktop,2.0,2023-12-12 03:29:47.668979
user_09586,ntate@example.net,Scott,Smith,47.0,Male,USA,Virginia,East Robin,Basic,2023-06-29,True,9.3,Smart TV,1.0,2024-12-30 21:18:40.394151
user_09587,emily06@example.org,Steven,Jackson,22.0,Male,USA,California,Robertsside,Premium,2025-01-24,True,13.28,Mobile,2.0,2024-10-29 21:44:06.135844
user_09588,pittmanbridget@example.com,Brittany,Herrera,,Female,Canada,Prince Edward Island,Johnsonfurt,Standard,2023-10-30,False,13.55,Desktop,7.0,2022-09-08 03:05:00.435886
user_09589,ududley@example.com,Mark,Keller,15.0,Male,USA,Virginia,Maddoxhaven,Standard,2025-01-28,True,60.21,Laptop,,2023-07-26 11:16:12.592371
user_09590,pcunningham@example.com,Erin,Garcia,31.0,,USA,Illinois,Reneeshire,Standard,2022-09-26,True,31.56,Tablet,7.0,2024-06-18 09:07:58.612968
user_09591,johnsonkimberly@example.net,Jessica,Charles,29.0,Female,USA,Washington,East Karen,Premium,2022-09-24,True,,Desktop,2.0,2023-04-27 11:03:42.735539
user_09592,qsingleton@example.net,Kimberly,Thomas,40.0,Prefer not to say,USA,Illinois,Michaelstad,Premium,2024-11-27,True,15.97,Gaming Console,3.0,2025-06-19 06:50:47.160765
user_09593,eric74@example.org,Mary,Palmer,35.0,Female,USA,California,Smithmouth,Standard,2025-06-12,True,20.74,Laptop,1.0,2023-03-14 12:51:45.611789
user_09594,frazierronald@example.com,Shelby,Herrera,46.0,Male,USA,New Jersey,New Matthewstad,Standard,2023-07-01,True,24.25,Tablet,1.0,2022-11-20 17:53:41.742202
user_09595,chaddaniels@example.org,Mary,Tyler,33.0,Other,USA,Indiana,East Amyberg,Standard,2024-12-20,True,21.26,Laptop,2.0,2024-03-20 23:51:17.674511
user_09596,cardenaswayne@example.com,Victoria,Bond,,Female,Canada,Nova Scotia,Lisaside,Premium,2023-12-21,True,9.11,Laptop,1.0,2024-05-08 14:38:08.696511
user_09597,guzmannicole@example.net,Bradley,Lang,41.0,Female,USA,Michigan,Larsenshire,Standard,2024-09-30,True,11.16,Smart TV,5.0,2024-11-10 14:17:44.671852
user_09598,ericaguilar@example.com,Jack,Martinez,36.0,Male,USA,Virginia,Karenmouth,Standard,2022-09-06,True,18.75,Desktop,,2023-08-05 20:41:46.723116
user_09599,bestkelly@example.com,John,Johnson,30.0,,USA,Pennsylvania,North Logan,Basic,2022-12-05,True,12.83,Gaming Console,3.0,2023-08-23 16:18:38.890545
user_09600,boydscott@example.org,Adrienne,Gibson,22.0,Female,USA,Washington,Port Timothyburgh,Standard,2024-09-21,True,9.1,Desktop,,2024-11-19 12:50:52.731443
user_09601,joy39@example.org,Michael,Maldonado,15.0,Male,USA,Virginia,North Brianview,Premium,2025-03-27,True,8.63,Smart TV,4.0,2024-12-14 07:01:49.216564
user_09602,hallalex@example.org,Jacob,Sosa,39.0,Prefer not to say,Canada,Saskatchewan,East Travisfurt,Basic,2023-08-07,True,7.2,Desktop,3.0,2025-05-06 13:08:24.757832
user_09603,martinezmark@example.net,Denise,Hicks,41.0,Female,USA,New York,West Ricardo,Premium,2023-01-30,True,4.07,Mobile,2.0,2024-08-10 04:49:30.747388
user_09604,brownannette@example.com,Holly,Gonzalez,39.0,Female,USA,Wisconsin,Scottchester,Premium,2025-03-01,True,10.32,Tablet,1.0,2025-01-23 10:24:47.920382
user_09605,darrensmith@example.org,Albert,Roberts,48.0,Male,USA,Washington,South Devon,Premium,2023-02-19,True,7.9,Desktop,1.0,2022-10-07 11:50:18.773635
user_09606,thomas44@example.com,Jerry,Norris,31.0,Other,USA,Pennsylvania,Herringchester,Standard,2025-04-15,True,,Smart TV,,2025-02-18 00:27:45.284575
user_09607,cathyfranklin@example.com,Jacob,Hendricks,44.0,Female,Canada,Ontario,Port Dorothyport,Premium,2024-08-09,True,1.36,Laptop,1.0,2025-07-25 19:49:25.433301
user_09608,lindahuff@example.net,Teresa,Hicks,46.0,Male,USA,Texas,East Willie,Premium,2024-09-18,False,8.41,Tablet,3.0,2023-07-21 06:13:23.744087
user_09609,lisa39@example.com,Melissa,Anthony,34.0,Male,Canada,Quebec,Rojasburgh,Premium,2025-01-01,True,17.33,Laptop,1.0,2023-10-24 18:16:20.272204
user_09610,sherry17@example.org,Richard,Haas,38.0,Female,USA,Maryland,Ramireztown,Standard,2024-12-15,True,21.85,Desktop,4.0,2022-11-10 10:37:25.680098
user_09611,anthonymay@example.net,Michael,Schneider,28.0,Female,Canada,Saskatchewan,West Elaineport,Standard,2023-06-25,True,12.97,Desktop,,2024-04-11 08:53:29.959208
user_09612,mwatson@example.com,Kelsey,Logan,40.0,Male,USA,Massachusetts,Port Laurachester,Basic,2024-11-13,True,13.82,Smart TV,3.0,2023-06-26 16:46:46.888315
user_09613,michaelkim@example.com,Veronica,White,35.0,Prefer not to say,USA,New Jersey,Rojasmouth,Basic,2025-06-19,True,2.01,Tablet,2.0,2023-02-21 23:09:58.908303
user_09614,amanda65@example.org,Ronald,Myers,16.0,Male,USA,Maryland,Aaronborough,Standard,2023-07-21,True,29.39,Tablet,3.0,2022-09-10 22:49:13.789055
user_09615,ndominguez@example.com,Christina,Alexander,,Female,USA,Maryland,West Derekmouth,Basic,2023-05-07,False,22.03,Desktop,5.0,2024-12-13 05:05:56.899508
user_09616,ghammond@example.com,Veronica,Manning,47.0,Female,USA,California,West Victor,Premium,2024-04-03,True,24.67,Tablet,1.0,2025-03-20 01:47:26.040093
user_09617,kevinferguson@example.org,Derrick,Sharp,24.0,Female,USA,Ohio,West Michaelfort,Standard,2025-06-04,True,21.79,Tablet,,2024-06-22 03:49:08.029369
user_09618,reginasimmons@example.com,Charles,Francis,43.0,Female,USA,New York,Lake Cody,Standard,2024-09-17,True,31.77,Laptop,,2023-06-03 20:40:24.322315
user_09619,chad20@example.net,Timothy,Griffith,37.0,Female,USA,California,Port Yvettetown,Basic,2025-03-12,True,27.57,Laptop,2.0,2025-03-10 05:51:03.436506
user_09620,nvasquez@example.net,Jennifer,Snow,39.0,Male,USA,Indiana,Port Kristin,Premium+,2023-05-01,False,12.51,Desktop,2.0,2023-10-18 09:16:37.331609
user_09621,amanda90@example.net,Chad,Ferrell,,Male,Canada,Newfoundland and Labrador,New Carla,Standard,2022-10-27,True,4.36,Tablet,3.0,2024-06-07 04:50:02.055735
user_09622,hbennett@example.com,Kevin,Payne,25.0,Female,USA,Michigan,South Gina,Basic,2024-07-09,True,10.2,Desktop,2.0,2022-12-13 15:47:21.791391
user_09623,cynthia97@example.com,Samuel,Velez,50.0,Female,USA,Ohio,South Aaronbury,Standard,2024-03-12,True,8.62,Smart TV,3.0,2025-06-28 06:36:51.138411
user_09624,sheilajohnson@example.net,Russell,Beard,52.0,Female,Canada,Ontario,New Christinahaven,Premium+,2025-02-07,True,5.74,Desktop,2.0,2025-06-22 09:02:12.566749
user_09625,hernandezbrittney@example.net,Lucas,Mclaughlin,13.0,Female,USA,Illinois,Butlerton,Premium,2023-06-14,False,11.66,Smart TV,2.0,2025-05-25 18:40:56.585214
user_09626,chasehannah@example.net,Christopher,Cross,20.0,Female,USA,Texas,Gonzalezmouth,Standard,2024-02-14,True,19.36,Tablet,,2024-01-16 05:30:42.374748
user_09627,mperez@example.net,Tricia,Marquez,37.0,,USA,Maryland,Craigmouth,Premium,2024-01-09,True,,Laptop,1.0,2023-05-27 18:28:17.582892
user_09628,calderondavid@example.org,Robert,Clark,13.0,Female,Canada,Manitoba,Carolynfort,Basic,2023-01-01,True,31.02,Desktop,4.0,2025-07-16 21:53:23.874286
user_09629,erinsmith@example.com,Lisa,Casey,20.0,,USA,Missouri,Port Robertville,Basic,2025-01-03,True,7.5,Mobile,2.0,2023-09-20 06:37:10.258924
user_09630,ashleyhamilton@example.net,Ashley,Love,36.0,Male,Canada,Saskatchewan,South Jenniferburgh,Premium,2023-08-11,True,3.84,Desktop,2.0,2024-11-14 00:28:14.234449
user_09631,emilyrussell@example.net,Candice,Shea,,Male,USA,Georgia,East Robert,Standard,2023-10-12,True,14.63,Tablet,5.0,2023-01-29 23:18:47.585794
user_09632,richardgarcia@example.com,Briana,Marshall,21.0,,Canada,Alberta,Lake Jennifer,Premium,2024-06-03,True,12.08,Tablet,6.0,2023-03-24 09:28:21.819991
user_09633,joseph51@example.org,Jessica,Young,39.0,Female,USA,Georgia,Hammondmouth,Premium,2025-06-19,True,26.86,Mobile,,2025-05-24 13:32:31.727640
user_09634,lisanorris@example.net,Gary,Castro,34.0,Female,USA,Pennsylvania,Baldwinfurt,Standard,2024-11-15,True,10.57,Desktop,1.0,2023-06-04 06:56:25.146748
user_09635,sydney20@example.com,Wesley,Young,45.0,Female,USA,Wisconsin,Samuelchester,Premium+,2022-10-09,True,32.06,Desktop,3.0,2023-08-30 21:40:36.879652
user_09636,shannonrivera@example.net,Lisa,Whitehead,48.0,Male,Canada,Newfoundland and Labrador,East Toni,Standard,2024-01-31,True,8.99,Laptop,6.0,2024-02-23 20:24:56.914313
user_09637,christophermitchell@example.net,John,Wilcox,39.0,Male,USA,Massachusetts,West Codyberg,Standard,2025-07-08,True,25.35,Smart TV,,2025-06-19 03:57:54.832333
user_09638,davidwilliams@example.com,Katie,Miller,29.0,Female,Canada,Manitoba,East Ginamouth,Premium,2024-08-21,True,12.32,Tablet,,2023-10-31 17:55:39.269002
user_09639,hkrause@example.net,Anthony,Lopez,,Male,USA,Indiana,Portershire,Basic,2022-11-09,False,4.73,Mobile,,2024-05-04 04:09:09.298448
user_09640,rhopkins@example.org,Linda,Robbins,12.0,Female,USA,Illinois,New Elizabeth,Standard,2023-04-19,False,5.99,Gaming Console,4.0,2022-12-15 06:36:55.724574
user_09641,lcruz@example.org,Pamela,Massey,35.0,Female,USA,New York,Richardsport,Standard,2025-04-16,True,22.66,Mobile,3.0,2022-11-07 07:59:48.835920
user_09642,brooksbilly@example.org,Leah,Thompson,42.0,Female,USA,New York,East Jonathanview,Standard,2023-10-15,True,6.27,Laptop,2.0,2023-06-01 20:21:40.042161
user_09643,jadewu@example.org,Wendy,Howard,24.0,,USA,Pennsylvania,Nicholshaven,Premium,2024-03-30,True,11.31,Mobile,5.0,2024-10-27 04:57:27.393419
user_09644,kimberly68@example.com,Todd,Evans,29.0,Male,Canada,Ontario,Jerryburgh,Premium+,2024-01-14,False,13.5,Tablet,,2023-04-08 19:51:03.377217
user_09645,melaniewalker@example.org,Deanna,Rowland,45.0,Male,Canada,Quebec,Sanchezland,Standard,2023-02-23,False,12.28,Desktop,3.0,2023-10-16 19:45:36.638397
user_09646,eduran@example.org,Mark,Klein,62.0,Male,USA,Massachusetts,Cabrerahaven,Premium,2023-02-07,True,14.05,Smart TV,,2023-02-24 04:44:23.242983
user_09647,craig82@example.org,Christina,Brewer,31.0,Female,USA,Wisconsin,Port Susan,Standard,2025-04-09,True,,Smart TV,2.0,2023-03-12 01:10:11.100281
user_09648,obriencourtney@example.com,Jon,White,40.0,Female,USA,Wisconsin,Jeanfort,Basic,2024-03-11,True,,Mobile,1.0,2024-03-22 15:45:49.086454
user_09649,wmartin@example.com,Sharon,Williams,29.0,Male,USA,Wisconsin,East Linda,Standard,2024-05-21,True,25.66,Desktop,3.0,2025-03-01 12:50:16.104579
user_09650,stewartbryan@example.com,Derrick,Brown,13.0,Female,USA,Tennessee,Walterburgh,Premium+,2025-01-24,True,11.64,Tablet,2.0,2024-05-13 12:25:37.898549
user_09651,philip65@example.net,Larry,Wiggins,53.0,Other,USA,Wisconsin,New Kristinmouth,Standard,2023-02-26,True,13.78,Mobile,,2024-05-02 12:54:04.457480
user_09652,scottshaw@example.net,Chad,Smith,42.0,,USA,Indiana,Carlosmouth,Standard,2025-03-19,False,3.8,Mobile,2.0,2023-05-16 11:48:18.211037
user_09653,gsimmons@example.net,Shelby,Taylor,29.0,Female,Canada,Prince Edward Island,Richardsonborough,Premium,2022-08-24,True,4.3,Gaming Console,3.0,2023-09-16 04:13:57.618679
user_09654,bryanhawkins@example.net,Cassandra,Lewis,43.0,Male,USA,Pennsylvania,North Benjaminmouth,Premium,2022-09-15,True,14.1,Laptop,3.0,2022-08-27 07:54:10.046741
user_09655,fbailey@example.net,Taylor,Goodwin,20.0,Male,USA,Michigan,North Patrickbury,Premium,2022-12-25,True,1.41,Smart TV,2.0,2024-11-28 01:54:55.897402
user_09656,garrettmelissa@example.net,Leslie,Ramirez,36.0,Male,USA,Georgia,Vanessaside,Standard,2024-01-24,True,11.36,Gaming Console,1.0,2023-01-21 01:28:50.541713
user_09657,whitneyjessica@example.com,John,Collins,53.0,Male,USA,New Jersey,Jonesshire,Premium,2023-03-20,True,4.29,Laptop,3.0,2024-04-30 14:56:30.541126
user_09658,rachellopez@example.com,Larry,Berger,44.0,Other,USA,Virginia,Karenshire,Basic,2025-01-23,True,,Laptop,,2022-11-17 00:58:59.342197
user_09659,sarah12@example.net,Douglas,Adams,31.0,Female,USA,Massachusetts,Heathtown,Premium,2023-06-10,True,6.61,Laptop,4.0,2024-01-29 16:58:50.060570
user_09660,christensenrandy@example.com,Amber,Alexander,5.0,,USA,New York,North Benjaminmouth,Standard,2023-08-25,True,6.36,Gaming Console,2.0,2023-08-02 12:23:32.855979
user_09661,brianford@example.org,Stephanie,Chase,30.0,Male,USA,Tennessee,North Christophershire,Standard,2025-04-10,True,3.36,Smart TV,2.0,2024-11-17 11:10:00.130609
user_09662,drew10@example.com,Valerie,Sherman,40.0,Male,Canada,Quebec,Dawnton,Standard,2023-02-07,True,5.26,Mobile,1.0,2024-04-10 22:25:17.789854
user_09663,danielcastro@example.com,Melissa,Roberts,18.0,Male,USA,Texas,Port Wayne,Premium,2022-10-08,True,12.94,Tablet,2.0,2024-02-14 01:27:48.272042
user_09664,gary69@example.org,Manuel,Dean,48.0,Male,USA,Wisconsin,Danielsfurt,Premium+,2023-01-26,True,8.97,Gaming Console,2.0,2022-08-06 05:01:59.294593
user_09665,wchavez@example.org,Nicole,Richard,42.0,Female,Canada,Manitoba,Lake Sandy,Basic,2024-06-06,True,5.88,Smart TV,2.0,2025-05-18 13:09:00.513139
user_09666,jenniferperez@example.com,Kristi,Grimes,,Male,Canada,Prince Edward Island,North Anne,Premium,2022-12-23,True,34.94,Mobile,2.0,2025-04-13 06:02:54.223856
user_09667,adam99@example.org,Kelly,Garcia,34.0,Male,USA,Maryland,Ochoaburgh,Standard,2023-08-18,True,19.8,Laptop,,2024-01-10 03:11:27.072030
user_09668,jessica92@example.com,Olivia,Palmer,30.0,Male,Canada,Prince Edward Island,Michaelbury,Premium,2022-09-19,True,6.76,Desktop,,2023-08-16 19:26:56.371247
user_09669,wbrown@example.org,Hannah,Morales,36.0,Male,USA,Arizona,North Taylorfort,Premium+,2025-03-20,False,26.95,Smart TV,4.0,2024-02-01 10:49:41.907495
user_09670,dawnperez@example.com,Sarah,Harris,32.0,Male,USA,Virginia,Port Teresa,Standard,2023-06-19,True,7.64,Smart TV,2.0,2025-01-09 15:01:36.452461
user_09671,melissapeters@example.net,Daniel,Gilmore,7.0,Male,USA,Georgia,Port Tinaberg,Standard,2023-08-29,False,20.49,Gaming Console,1.0,2025-04-03 06:21:22.949834
user_09672,colonlindsey@example.net,Danielle,Ayala,40.0,Female,USA,Wisconsin,Lake Michael,Standard,2022-10-18,True,18.54,Mobile,2.0,2022-11-09 20:16:27.957298
user_09673,kennedynathaniel@example.net,Nicole,Sanchez,34.0,Female,USA,Pennsylvania,Nicholastown,Basic,2024-09-28,True,18.68,Smart TV,3.0,2023-03-13 01:12:15.505780
user_09674,catherine06@example.com,Arthur,Lewis,48.0,Male,USA,California,South Douglas,Premium,2023-10-04,False,29.37,Smart TV,3.0,2022-08-24 20:57:53.089841
user_09675,cwalker@example.com,Holly,Brown,36.0,Male,USA,Florida,North Angela,Basic,2024-08-10,True,14.94,Smart TV,3.0,2022-09-03 12:41:32.432226
user_09676,annaparker@example.org,Christine,Gomez,45.0,Female,USA,North Carolina,Kristopherborough,Basic,2025-07-06,True,11.79,Laptop,3.0,2022-10-07 02:48:05.451111
user_09677,tiffany60@example.com,Kimberly,Adams,25.0,Other,USA,Maryland,North Sandra,Premium+,2023-10-05,True,,Tablet,,2025-07-15 13:56:03.629881
user_09678,pkennedy@example.org,Barbara,Herring,58.0,Female,USA,Wisconsin,East Sarah,Premium,2024-01-12,True,2.89,Tablet,2.0,2024-02-24 07:44:52.594015
user_09679,jefferyramirez@example.org,Joshua,Gomez,43.0,Prefer not to say,Canada,New Brunswick,West Jessica,Premium,2025-01-02,True,9.15,Mobile,4.0,2025-05-03 22:20:07.276987
user_09680,williamfreeman@example.com,Courtney,Burnett,,Female,USA,Wisconsin,West Kevinchester,Premium,2023-11-18,True,8.4,Laptop,2.0,2022-12-22 03:14:12.501122
user_09681,iwilliams@example.com,Mallory,Myers,14.0,Female,USA,California,Carlastad,Premium,2024-05-13,True,1.22,Smart TV,1.0,2025-02-13 07:14:32.514508
user_09682,cbuckley@example.net,Jeffrey,Morgan,40.0,Male,Canada,New Brunswick,East Larrychester,Premium,2025-04-28,True,26.69,Gaming Console,2.0,2025-05-10 06:08:40.585535
user_09683,elizabeth38@example.net,Mark,Gibson,55.0,Prefer not to say,Canada,British Columbia,Friedmantown,Standard,2024-08-21,False,21.53,Desktop,5.0,2025-01-03 15:01:41.177911
user_09684,edward65@example.org,Alexander,Phillips,20.0,Male,Canada,Quebec,New Angela,Standard,2025-05-25,True,8.42,Tablet,2.0,2024-07-09 06:15:23.771499
user_09685,sharonatkins@example.com,Cristina,Todd,19.0,,USA,Maryland,Collinsfort,Standard,2023-08-13,True,10.81,Desktop,3.0,2024-12-16 01:40:24.951879
user_09686,krista98@example.com,Kevin,Ross,25.0,,Canada,Ontario,Port Isabella,Standard,2023-03-08,True,6.94,Mobile,4.0,2025-02-08 02:43:54.809501
user_09687,jallen@example.net,Jose,Black,36.0,Female,USA,Michigan,Wilkersonstad,Basic,2024-11-13,True,13.55,Tablet,,2023-11-05 16:36:47.745631
user_09688,gregory80@example.net,William,Adams,22.0,Male,USA,Virginia,North Matthew,Premium,2023-09-20,True,,Desktop,1.0,2024-09-21 12:50:33.619898
user_09689,bortega@example.net,Veronica,Walter,43.0,Male,Canada,Quebec,Sotoville,Standard,2023-10-09,True,18.39,Mobile,1.0,2023-05-27 12:17:04.895651
user_09690,villarrealdeborah@example.com,Devon,Murphy,37.0,Female,Canada,Alberta,Lake Stephanie,Standard,2024-12-30,True,22.66,Smart TV,5.0,2023-09-06 22:20:13.154575
user_09691,christopher60@example.org,Thomas,Payne,8.0,Female,USA,Wisconsin,Youngbury,Premium,2024-04-25,True,15.52,Smart TV,2.0,2023-09-12 21:55:27.958494
user_09692,eileenflynn@example.net,Renee,Richard,48.0,Female,Canada,Prince Edward Island,Troyview,Standard,2022-09-08,True,44.44,Laptop,3.0,2023-12-31 12:58:05.509488
user_09693,diana90@example.com,Joseph,Smith,5.0,Male,USA,Georgia,Williamsonfurt,Standard,2024-09-12,True,11.83,Tablet,2.0,2023-07-03 05:27:33.884324
user_09694,levychristina@example.org,Margaret,Davis,23.0,Male,Canada,Nova Scotia,New Evanstad,Basic,2022-10-09,True,9.61,Smart TV,1.0,2024-04-14 02:16:39.074916
user_09695,donald70@example.net,Mary,Torres,39.0,Male,USA,Indiana,Port Brandonfurt,Standard,2023-06-15,True,25.71,Smart TV,1.0,2025-04-13 17:15:56.587319
user_09696,lwallace@example.net,Daniel,Moses,,Female,USA,California,Jacobsmouth,Basic,2022-12-16,True,36.21,Tablet,5.0,2022-12-13 18:16:51.871291
user_09697,aprilhensley@example.org,John,Gibson,16.0,Female,USA,Florida,South Meredithmouth,Premium+,2023-07-14,True,,Smart TV,,2023-07-31 01:31:09.870181
user_09698,martinezmichael@example.org,William,Olsen,30.0,Male,USA,Tennessee,Medinaton,Standard,2023-09-13,True,6.09,Mobile,2.0,2023-03-21 19:31:33.517882
user_09699,hartchristopher@example.org,Steven,Harrison,22.0,Prefer not to say,USA,Washington,Chavezville,Premium+,2023-09-02,True,25.38,Tablet,,2023-11-24 02:18:45.583987
user_09700,christopher78@example.com,Lori,Atkins,26.0,Female,Canada,New Brunswick,North Joshuaberg,Premium,2023-05-21,True,,Mobile,2.0,2022-08-13 09:43:13.446604
user_09701,rebeccapeterson@example.org,Rachel,Moore,48.0,Male,USA,Tennessee,South Evanhaven,Basic,2024-05-21,True,13.6,Laptop,1.0,2023-08-15 18:12:02.014522
user_09702,martinwilliam@example.net,Tonya,Warren,41.0,Female,Canada,Prince Edward Island,West Joanne,Basic,2024-08-06,True,10.64,Desktop,8.0,2024-06-29 07:04:03.524496
user_09703,brandonrodriguez@example.com,Andrew,English,67.0,Female,USA,Pennsylvania,West Christinaberg,Standard,2025-04-09,True,42.24,Mobile,2.0,2025-07-15 23:11:06.569225
user_09704,wwatkins@example.com,Jessica,Nolan,,Male,Canada,Newfoundland and Labrador,Lake Raymond,Premium,2024-08-25,True,11.66,Gaming Console,,2023-02-14 02:17:24.245063
user_09705,trevor63@example.org,Andre,Salazar,12.0,Female,Canada,Saskatchewan,Craneborough,Premium,2025-06-27,True,19.43,Smart TV,3.0,2024-12-16 16:39:46.775868
user_09706,gracebarker@example.com,James,Hill,39.0,Female,USA,Michigan,Lake Kristen,Standard,2024-12-03,True,16.98,Smart TV,2.0,2023-08-01 06:40:25.235708
user_09707,wallelizabeth@example.com,Ivan,Garza,48.0,Female,Canada,Newfoundland and Labrador,Davidport,Standard,2023-03-01,False,9.38,Laptop,,2024-09-18 15:38:28.696757
user_09708,nina95@example.com,Lindsay,Hopkins,18.0,Female,USA,Ohio,Phillipsview,Standard,2024-12-31,True,50.81,Mobile,2.0,2023-01-22 21:39:42.677733
user_09709,margaret22@example.org,Frederick,Mcdonald,,Male,USA,New York,Hendersonfurt,Standard,2024-02-17,True,,Laptop,3.0,2022-08-14 09:52:14.409797
user_09710,karen46@example.com,Monica,Merritt,24.0,Female,USA,Pennsylvania,Johnmouth,Standard,2024-10-16,True,11.6,Laptop,1.0,2025-07-17 16:02:17.539479
user_09711,vwright@example.com,Tammy,Jones,44.0,,USA,Ohio,East Kellychester,Standard,2024-09-07,False,6.01,Tablet,3.0,2023-05-02 23:30:44.602710
user_09712,daisy17@example.net,Tara,Harris,15.0,Prefer not to say,USA,Wisconsin,New Annastad,Standard,2024-08-27,True,3.05,Smart TV,4.0,2025-01-09 22:55:48.045435
user_09713,michaelsmith@example.com,Leah,Gilbert,40.0,Female,USA,New York,South Olivia,Basic,2022-10-18,True,10.77,Desktop,3.0,2024-10-29 00:49:28.111115
user_09714,austinmarshall@example.com,Samantha,Hunt,49.0,Male,USA,New York,South Kristine,Premium+,2024-05-12,True,,Laptop,1.0,2023-05-03 04:25:01.374599
user_09715,gilbertbetty@example.org,Christina,Collins,44.0,Male,Canada,Newfoundland and Labrador,Cookton,Standard,2024-02-28,False,10.08,Smart TV,4.0,2023-03-30 18:39:14.999393
user_09716,ashley01@example.net,Kyle,King,20.0,Female,USA,Arizona,West Judy,Standard,2023-12-04,True,29.88,Laptop,2.0,2023-01-21 14:39:40.902736
user_09717,jensenmegan@example.net,Tracy,Moore,19.0,Male,USA,Maryland,West Baileyborough,Premium,2024-05-03,True,42.32,Smart TV,4.0,2023-02-22 16:06:49.878512
user_09718,danielstewart@example.com,Jessica,Mercado,35.0,Female,Canada,Nova Scotia,South Alexandraborough,Premium,2023-12-05,True,3.06,Gaming Console,,2023-08-23 14:35:50.807282
user_09719,yhernandez@example.com,William,Gonzalez,55.0,Male,USA,Georgia,Lake Derrick,Standard,2025-05-26,True,25.72,Laptop,3.0,2025-05-09 05:03:03.982988
user_09720,kimjoshua@example.org,Natasha,Frey,48.0,Female,USA,Missouri,Luismouth,Basic,2022-12-11,True,7.6,Smart TV,2.0,2025-04-12 07:20:06.775819
user_09721,castrojenna@example.org,Tina,Gay,45.0,Female,USA,North Carolina,East Michael,Premium,2024-05-01,True,24.64,Laptop,2.0,2025-04-06 16:26:07.572493
user_09722,tinaclay@example.org,Elizabeth,Jacobs,,Female,USA,Florida,Port Benjamin,Standard,2025-01-12,False,31.19,Tablet,4.0,2024-05-10 15:00:12.096483
user_09723,jessicacastillo@example.com,Joshua,Pratt,15.0,Female,USA,Florida,Thomasmouth,Premium,2024-01-06,False,31.38,Mobile,,2025-02-03 06:22:46.294423
